player,position,team,weight,usd,usd_per_troy_oz,headshot
C.J. Goodwin,CB,Cowboys,190,1377500,497.14399347198514,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcfvwabfull325uyjta1"
Coby Bryant,CB,Seahawks,193,1116952,396.8454370530789,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kqygk55yo1zil3w7bxgb"
Damarri Mathis,CB,Broncos,198,1109740,384.32641958592876,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9fsyzs155k1z6tu59ay"
Akayleb Evans,CB,Vikings,201,1105269,377.06491303536626,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hzdshia4xdcavsff29ro"
Jalyn Armour-Davis,CB,Ravens,194,1105081,390.60389722717014,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/naj5duphe9ovcvuzh5q3"
Jack Jones,CB,NE/LV,177,1101746,426.8275131360107,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko90ykjaxjceawovujpp"
Michael Carter II,CB,Jets,190,952232,343.6634622082144,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/admwfoo0pgl2z2zvqcp2"
Joshua Williams,CB,Chiefs,193,1081565,384.27267700520105,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wk6opycjhvjymx2iijgg"
Jakorian Bennett,CB,Raiders,188,1165897,425.25215741526563,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zyvynwvojq28uzqr9pp7"
Kelee Ringo,CB,Eagles,207,1165232,385.99906033739677,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oijoutfkwuxxhfafyj6k"
Nate Hobbs,CB,Raiders,195,945763,332.57676017545185,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdt5ir3qaznnx7o4vkcu"
Deommodore Lenoir,CB,49ers,195,941217,330.97816311492227,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p3i2vathgbtmnomt3eip"
Clark Phillips III,CB,Falcons,184,1153383,429.83315638882954,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhbyynacjgvbmbp93jrg"
Kindle Vildor,CB,Lions,190,1292500,466.46723162434904,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dpohdktdlsl1ywzmdzxq"
Levi Wallace,CB,Broncos,170,1292500,521.3457294625076,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y7rnq70zcpcgg0ifbghe"
Noah Igbinoghene,CB,Commanders,200,1292500,443.14387004313153,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hyu05mp0m5bstdoi0wdx"
Brandin Echols,CB,Jets,178,913548,351.9294079413754,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g5fplq0rrij8pw6hkffb"
Cobie Durant,CB,Rams,183,1041083.9999999999,390.1026246842194,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j1ohmtsxxb0e99lb2isj"
Trayvon Mullen,CB,Ravens,190,1080000,389.77532700525876,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pz4urpkczjgrqpgtysaw"
Tariq Woolen,CB,Seahawks,205,998054,333.84460976328927,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z0er0buipqt5apxbgp8b"
Michael Jackson Sr.,CB,SEA/CAR,200,1222500,419.1438151858633,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbudnfgau5q49t7mik4g"
Zyon McCollum,CB,Buccaneers,199,995433,343.00713003209046,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0ztcak7qlehrpqcxhlh"
DaRon Bland,CB,Cowboys,197,991197,345.0149727970952,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u1n9iwdsdvemtonsvisn"
Cameron Sutton,CB,Steelers,188,1210000,441.3383947917109,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rykly25j9mir0ygcnrs6"
Anthony Brown,CB,Panthers,192,1210000,432.14384490021695,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrgkfgcl2zmggfsfcs9n"
Samuel Womack,CB,SF/IND,189,985831,357.671928646948,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eyuwnhewvrcvrmd962nu"
Decamerion Richardson,CB,Raiders,195,1205254,423.8265511639851,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cameron Mitchell,CB,Browns,191,1044307.0000000001,374.92034835945,NA
Christian Benford,CB,Bills,208,963570,317.6611656431039,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/buseklerc1bhl1u9oovt"
Darrell Luter Jr.,CB,49ers,189,1038378,376.736643425253,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hrrpzjicxibrkpazxhzv"
T.J. Tampa,CB,Ravens,200,1179614,404.44001014859464,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Terell Smith,CB,Bears,204,1028971.0000000001,345.87339560977824,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/em7vobbz7769pgrkgsam"
Ja'Sir Taylor,CB,Chargers,190,948003,342.1372030805244,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvvfjjcxkscn40ghjmfc"
Derion Kendrick,CB,Rams,205,948003,317.1027735868275,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjtrdpnsnsciyc0yzzko"
Montaric Brown,CB,Jaguars,194,943995,333.66615294531573,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccshpp704c07vuqzl2bx"
Deane Leonard,CB,Chargers,194,939916,332.22438234498,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xuf9vjrpvw0orkcr9lev"
Eric Scott,CB,DAL/KC,202,1014577.0000000001,344.41165002719447,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rso6g76nughifcomozmc"
Rodney Thomas,CB,Colts,196,938846,328.459992748205,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pqyeghqzuvxyk4tlmqgu"
Kei'Trel Clark,CB,Cardinals,181,1012150.0000000001,383.4515473367649,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v9krbuy5ubbsuilxtbad"
Jaylen Watson,CB,Chiefs,197,936342,325.921093040816,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abj96tqo9vzowgkdeagc"
Isaiah Rodgers,CB,Eagles,170,1010000,407.3958891737971,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l8pzeettxf7tlqyd9pdq"
Tre Tomlinson,CB,Rams,178,1009963,389.0717079263436,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5pfv126xw0psc0d1ydz"
Jarrick Bernard-Converse,CB,Jets,205,1001096,334.8621451901298,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mv5qkxs1gdz5zaaodq2o"
Tre Hawkins,CB,Giants,195,997380,350.72783463065497,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwgrwf6yfm9qapevu9vd"
Rock Ya-Sin,CB,49ers,190,1125000,406.01596563047787,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lqy47wstsu51vejik26c"
Bryce Hall,CB,Buccaneers,200,1125000,385.71516734895397,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j2qpr3eiyfs0g5xfiert"
Dee Delaney,CB,Bills,200,1125000,385.71516734895397,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/czg1itvjivhzn2iwwbyt"
Jaylon Jones,CB,Colts,200,988370,338.8704888468317,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqbagbgszduwi3emej5y"
Carrington Valentine,CB,Packers,193,985165,350.0224136707723,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wtkzctyceullg5napiwx"
Cory Trice,CB,Steelers,206,981109,326.58349266240765,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
D.J. Ivey,CB,Bengals,195,980164,344.67384277098125,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkrtkwi3hw4wf6ktpdf3"
Nehemiah Pritchett,CB,Seahawks,184,1099768,409.85236537683517,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Tarheeb Still,CB,Chargers,196,1098930,384.4661849023002,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cam Hart,CB,Chargers,207,1095982,363.05904931095336,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Kris Abrams-Draine,CB,Broncos,178,1092068,420.70131473302115,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jarvis Brownlee,CB,Titans,190,1090509,393.56805747886824,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Josh Newton,CB,Bengals,190,1089319,393.13858281300134,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Deantre Prince,CB,Jaguars,185,1088057,403.29618050709985,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Chau Smith-Wade,CB,Panthers,176,1085996,423.11629179827736,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Caelen Carson,CB,Cowboys,195,1068569,375.7613863556963,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Qwan'Tez Stiggers,CB,Jets,180,1068569,407.074835218671,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Kader Kohou,CB,Dolphins,190,863333,311.5795392494732,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i77u6ib9ha5a4l0qd3em"
Marcellas Dial,CB,Patriots,195,1058032,372.0560592050584,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Harrison Hand,CB,Falcons,192,1055000,376.78657551217265,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s8d7x4ifytwdgwip6t5p"
Tariq Castro-Fields,CB,CAR/WAS,195,927500,326.15459165005564,NA
Dee Alford,CB,Falcons,175,856833,335.73941230233015,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjrsavpaai588usbthmo"
Ryan Watts,CB,Steelers,206,1050671,349.7387189589582,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Dallis Flowers,CB,Colts,196,855000,299.12604814816837,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j9c8azu9yfqnye2igcw3"
Myles Harden,CB,Browns,200,1032583,354.02926635260883,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Starling Thomas V,CB,DET/ARI,195,905000,318.242485653154,NA
Eli Ricks,CB,Eagles,188,901667,328.87625323690713,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bazjehllwcyevnucj17s"
Kahlef Hailassie,CB,CLE/KC,200,901667,309.14367804269267,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmod0xifujrln2f4swqm"
Anthony Kendall,CB,Titans,200,898333,308.0005897156336,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fuqsvmz9pigqdhvxngph"
NaJee Thompson,CB,Vikings,205,898333,300.4883802103743,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctes8fi6xzretoy0hjop"
Darrell Baker Jr.,CB,Titans,190,985000,355.4895343520184,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v78tpq2gkeftadz09k9j"
Christian Matthew,CB,Ravens,200,985000,337.71505763441746,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rwf4fr8vbcyuefyh0gvo"
Darren Hall,CB,Cardinals,190,985000,355.4895343520184,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8"
Josh Blackwell,CB,Bears,183,985000,369.0874946824234,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qdy0ms8vuo4dwnl20v89"
Ja'Marcus Ingram,CB,Bills,185,976250,361.85410894838805,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nr6uixoe6pxz1kbzx4af"
Keenan Isaac,CB,Panthers,188,972500,354.71205697102386,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rm6o4r2kfyak8woj7naa"
Tristin McCollum,CB,Eagles,198,972500,336.79730661895195,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8kdlu6gicjcgghbmnx3"
Ethan Bonner,CB,Dolphins,186,972500,358.52616511049723,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lnhz4x3tersfh1rocwqt"
Ja'Quan McMillian,CB,Broncos,181,790000,299.29034470784393,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msznfdh1lffe06otzopj"
Josh Wallace,CB,Rams,190,963333,347.6698473055157,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Beanie Bishop,CB,Steelers,184,951667,354.65931996664443,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Tyrek Funderburk,CB,Buccaneers,185,950000,352.12435697922524,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Storm Duck,CB,Dolphins,200,950000,325.71503020578336,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Rico Payton,CB,Saints,178,948333,365.329759598038,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Dwight McGlothern,CB,Vikings,188,946667,345.28966461345834,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Gabe Jeudy-Lally,CB,Titans,190,946667,341.6550365648956,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Shemar Bartholomew,CB,Panthers,200,946667,324.57228473665083,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Thomas Harper,CB,Raiders,195,946667,332.8946510119496,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Darius Rush,CB,Steelers,198,832500,288.31234731133935,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svfrfcvrkwza2rlcpqx3"
Lance Robinson,CB,Bengals,180,945667,360.2549186779094,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Christian Roland-Wallace,CB,Chiefs,200,945000,324.00074057312133,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Charles Woods,CB,Rams,191,944000,338.9087776404072,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Brandon Codrington,CB,Bills,180,943333,359.3657737884354,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Alex Austin,CB,Patriots,195,915000,321.7589772073325,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8umlygeg2jmupvkhsz5"
Josh Thompson,CB,Falcons,194,915000,323.41752863623634,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ihxwxnr2ttw5opvmmumb"
Rejzohn Wright,CB,Saints,193,877500,311.7697725722115,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mqighhfgmy2wsfxjfkln"
Keidron Smith,CB,Broncos,250,795000,218.05764127460864,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vjlpnwtlsf1bjbjiqmdm"
Jalen Davis,CB,Bengals,185,383400,142.10997733245785,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8n8qiddzihovdb9dh1x"
Ka'dar Hollman,CB,Ravens,190,383400,138.37024108686686,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x8htlyswkirpsssjovsn"
Artie Burns,CB,Seahawks,193,383400,136.21940832385854,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nxzudhrs9uippsvtzzvm"
D'Angelo Ross,CB,Texans,180,383400,146.0574767028039,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnmdjulszlkle9jmfmqb"
Robert Rochell,CB,Packers,195,302400,106.33870459835777,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oqn1nnmeqppzkymivtfe"
Kendall Sheffield,CB,Jets,193,302400,107.44066008642365,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktuk9b6dur9qswrh5wqk"
Chris Lammons,CB,Colts,190,302400,109.13709156147245,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/odsa5adl0tyjcer1hnzz"
Tre Flowers,CB,Jaguars,200,302400,103.68023698339883,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvrw9tfafolwb2wlyeqn"
Dane Cruikshank,CB,Falcons,206,302400,100.66042425572701,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnq0ypzkle8qqwbtbqr3"
Nik Needham,CB,Dolphins,203,302400,102.14801673241263,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcvs5e4gbp4g0eftym13"
Kevin King,CB,Falcons,200,302400,103.68023698339883,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtqricr7gub4urjpyadn"
Nahshon Wright,CB,Vikings,188,302400,110.29812445042428,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k0f8pcz0jkkvnxmy6vbv"
Ugochukwu Amadi,CB,Saints,201,302400,103.16441490885454,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zaha843hitd6nhpz4n8p"
Derwin James,S,Chargers,215,19000000,6059.8145154564345,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhkbrloqr0llf08voms0"
Minkah Fitzpatrick,S,Steelers,201,18247000,6225.003567598773,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rchs52os6xjfl4eczpw8"
"Antoine Winfield, Jr.",S,Buccaneers,205,21025000,7032.768688140278,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ljw68n2jwngfvfzjozr5"
Jessie Bates III,S,Falcons,195,16004999.999999998,5628.144732462684,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jawt7q5bj4erd4qbwpf4"
Marcus Williams,S,Ravens,202,14000000,4752.486110350148,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/niqp2dje7qvlegxtsttn"
Xavier McKinney,S,Packers,200,16750000,5742.870269417759,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vvjc67dqz3mjghgkdr8v"
Budda Baker,S,Cardinals,195,14100000,4958.253091391682,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fg0hgiihwwun2qerappu"
Jalen Thompson,S,Cardinals,190,12000000,4330.836966725097,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzuzk4hnunpve1myp0dm"
Kyle Dugger,S,Patriots,220,14500000,4519.490849745319,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gckckiryskfmdmgkkgj5"
Grant Delpit,S,Browns,203,12000000,4053.4927274766915,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfp5ffmtbfgobosxlxjj"
Justin Reid,S,Chiefs,204,10500000,3529.4198319512125,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcj2bp24j6zxngejcosp"
Amani Hooker,S,Titans,210,10000000,3265.3135860228904,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jigd7pauot8z4engfsmx"
Julian Love,S,Seahawks,193,11000000,3908.2250692812836,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aeodojl99cyqfh9ykmsa"
"Chauncey Gardner-Johnson, Jr.",S,Eagles,208,9000000,2967.0397488381072,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ew8vljcbtzvwnwdfth1v"
Harrison Smith,S,Vikings,214,9000000,2883.851718496852,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mf2e5sc9smu4cj22f4di"
Jabrill Peppers,S,Patriots,213,8333333,2682.769270877046,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w2cmxw8r8hy8mnghitxp"
Malik Hooker,S,Cowboys,206,7000000,2330.1024133270143,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bo2hnyhkoybx09qn0jpf"
Juan Thornhill,S,Browns,210,7000000,2285.7195102160235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxwqw2htpqtpc9b0klbv"
Donovan Wilson,S,Cowboys,207,7000000,2318.8458799292994,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ors9sdenvvgjylcfyrop"
Kevin Byard,S,Bears,216,7500000,2380.957823141691,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uqesj1ki6bpa2slj7yvl"
Justin Simmons,S,Falcons,202,7500000,2545.9747019732936,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grpho3nqucd9kebcald9"
Darnell Savage Jr.,S,Jaguars,200,7250000,2485.7199673599257,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mjj6weuipoqhlor58al9"
Geno Stone,S,Bengals,210,7000000,2285.7195102160235,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/redtjiud7dtro4avfgn0"
Tyrann Mathieu,S,Saints,186,6875000,2534.568005279865,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k3fywj4kodnfuyscnujy"
Marcus Epps,S,Raiders,197,6000000,2088.474679385199,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ac61bwk01sqd5ljzsjsq"
Brandon Jones,S,Broncos,205,6666667,2229.970365367804,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cxjsqih3bzvgebahj2vm"
Xavier Woods,S,Panthers,197,5000000,1740.3955661543325,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgttsntuuqycs1vvxayw"
Rayshawn Jenkins,S,Seahawks,214,6000000,1922.5678123312346,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbgfbrqkle6yabkpkaob"
Alohi Gilman,S,Chargers,202,5062500,1718.532923831973,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/art29msb8cif1rzoowih"
Kyle Hamilton,S,Ravens,217,4063772,1284.1441860096209,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cesiygq2rdbzr5ilwixy"
Josh Metellus,S,Vikings,218,4000000,1258.1942258069853,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsxqgmbzst27b2amst6l"
Jordan Whitehead,S,Buccaneers,195,4500000,1582.4211993803237,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ex3cknffjss7ez1fwymu"
Kamren Curl,S,Rams,198,4500000,1558.445120601834,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oihhttjh3an2dn1ggdxh"
Jimmie Ward,S,Texans,190,4500000,1624.0638625219115,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owockyq21r4kqxt67zab"
